symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
PAXGUSDT,—,47,2024-09-24,2024-09-30,2654.1216,2634.682,5.068069,-125.33,-0.73,PARTIAL
PAXGUSDT,—,47,2024-09-24,2024-10-08,2654.1216,2629.0505,5.068069,-153.84,-0.94,EMA21
PAXGUSDT,—,38,2024-10-22,2024-10-31,2762.208,2752.623,4.859657,-73.38,-0.35,PARTIAL
PAXGUSDT,—,38,2024-10-22,2024-11-06,2762.208,2650.019,4.859657,-571.5,-4.06,EMA21
ZECUSDT,—,33,2024-11-06,2024-11-12,43.274592,41.95901,308.59117,-432.28,-3.04,PARTIAL
ZECUSDT,—,33,2024-11-06,2024-11-13,43.274592,38.611995,308.59117,-1464.11,-10.77,EMA21
AAVEUSDT,—,20,2024-11-07,2024-11-13,183.54672,173.123395,73.797144,-795.53,-5.68,PARTIAL
AAVEUSDT,—,20,2024-11-07,2024-11-14,183.54672,157.892805,73.797144,-1918.38,-13.98,EMA21
PEPEUSDT,—,50,2024-11-13,2024-11-20,2.1e-05,1.9e-05,675526385.914083,-1429.15,-9.97,PARTIAL
BTCUSDT,—,43,2024-11-06,2024-11-25,75632.447592,92963.504995,0.17663,3031.41,22.91,PARTIAL
SOLUSDT,—,22,2024-11-06,2024-11-25,186.739272,234.06291,71.486602,3352.92,25.34,PARTIAL
DOGEUSDT,—,45,2024-11-12,2024-11-25,0.380154,0.392444,36807.144868,423.92,3.23,PARTIAL
SOLUSDT,—,22,2024-11-06,2024-12-02,186.739272,225.38142,71.486602,2732.93,20.69,EMA21
XRPUSDT,—,61,2024-11-22,2024-12-09,1.473778,2.211294,10039.707329,7367.44,50.04,PARTIAL
ADAUSDT,—,59,2024-12-02,2024-12-09,1.203162,1.002898,13883.161225,-2810.92,-16.64,PARTIAL
ADAUSDT,—,59,2024-12-02,2024-12-09,1.203162,1.001895,13883.161225,-2824.83,-16.73,EMA21
DOGEUSDT,—,45,2024-11-12,2024-12-10,0.380154,0.393329,36807.144868,456.47,3.47,EMA21
PEPEUSDT,—,50,2024-11-13,2024-12-17,2.1e-05,2.2e-05,675526385.914083,1037.92,7.58,EMA21
AAVEUSDT,—,44,2024-12-11,2024-12-18,303.002208,339.560135,51.43784,1847.41,12.07,PARTIAL
LINKUSDT,—,63,2024-12-12,2024-12-18,29.153304,24.84757,551.109936,-2402.69,-14.77,PARTIAL
BTCUSDT,—,43,2024-11-06,2024-12-19,75632.447592,97315.66721,0.17663,3799.36,28.67,EMA21
LINKUSDT,—,63,2024-12-12,2024-12-19,29.153304,22.775785,551.109936,-3543.33,-21.88,EMA21
AAVEUSDT,—,44,2024-12-11,2024-12-21,303.002208,298.681305,51.43784,-253.21,-1.43,EMA21
XRPUSDT,—,61,2024-11-22,2024-12-22,1.473778,2.199795,10039.707329,7252.12,49.26,EMA21
ZENUSDT,—,48,2024-12-20,2024-12-27,26.140896,29.66516,571.583307,1982.51,13.48,PARTIAL
ZENUSDT,—,48,2024-12-20,2025-01-07,26.140896,24.00394,571.583307,-1250.11,-8.17,EMA21
SUIUSDT,—,77,2025-01-03,2025-01-07,4.988287,4.782807,3027.122134,-651.59,-4.12,PARTIAL
SUIUSDT,—,77,2025-01-03,2025-01-14,4.988287,4.578622,3027.122134,-1269.07,-8.21,EMA21
XRPUSDT,—,61,2025-01-15,2025-01-19,3.145414,2.957221,4635.846681,-900.73,-5.98,PARTIAL
LTCUSDT,—,35,2025-01-17,2025-01-19,137.149632,115.512215,107.289419,-2348.57,-15.78,PARTIAL
LTCUSDT,—,35,2025-01-17,2025-01-27,137.149632,114.88741,107.289419,-2415.54,-16.23,EMA21
XRPUSDT,—,61,2025-01-15,2025-02-01,3.145414,2.873483,4635.846681,-1288.53,-8.65,EMA21
DEXEUSDT,—,64,2025-02-03,2025-02-05,23.995181,20.766612,578.741858,-1894.41,-13.46,PARTIAL
DEXEUSDT,—,64,2025-02-03,2025-02-09,23.995181,19.543641,578.741858,-2601.49,-18.55,EMA21
PAXGUSDT,—,49,2025-02-24,2025-02-25,2990.3904,2938.53,4.493686,-259.69,-1.73,PARTIAL
PAXGUSDT,—,49,2025-02-24,2025-02-27,2990.3904,2883.668,4.493686,-505.97,-3.57,EMA21
ADAUSDT,—,18,2025-03-02,2025-03-07,1.135908,0.817691,11762.734933,-3766.08,-28.01,PARTIAL
ADAUSDT,—,18,2025-03-02,2025-03-07,1.135908,0.816873,11762.734933,-3775.7,-28.09,EMA21
BTCUSDT,—,29,2025-05-01,2025-05-04,96567.101928,94230.48119,0.130562,-329.98,-2.42,PARTIAL
SUIUSDT,—,36,2025-05-08,2025-05-15,4.036727,3.846676,3136.465041,-620.81,-4.71,PARTIAL
SUIUSDT,—,36,2025-05-08,2025-05-23,4.036727,3.576228,3136.465041,-1468.22,-11.41,EMA21
BTCUSDT,—,29,2025-05-01,2025-05-30,96567.101928,103829.50178,0.130562,922.03,7.52,EMA21
AAVEUSDT,—,52,2025-06-10,2025-06-14,308.586672,274.972445,40.372485,-1380.65,-10.89,PARTIAL
AAVEUSDT,—,52,2025-06-10,2025-06-17,308.586672,266.16016,40.372485,-1736.07,-13.75,EMA21
BTCUSDT,—,53,2025-07-09,2025-07-20,111322.977192,117206.48744,0.109115,617.05,5.29,PARTIAL
