symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
EOG,XLE,78,2026-03-18,2026-04-08,137.63,138.84,35.0143,41.17,0.88,A:EMA21
GLW,—,70,2026-04-08,2026-04-17,165.23,164.13,28.4389,-32.49,-0.66,A:EMA8
EQIX,—,76,2026-04-08,2026-04-27,1018.47,1088.22,4.6154,320.63,6.85,A:EMA8
TER,—,74,2026-04-08,2026-04-28,358.58,379.56,13.1069,273.77,5.85,A:EMA8
GLW,—,70,2026-04-08,2026-04-28,165.23,152.82,28.4389,-354.22,-7.51,A:EMA21
GLW,—,70,2026-04-08,2026-04-28,165.23,152.82,56.8779,-707.45,-7.51,B:ATR2.5x
ROST,—,69,2026-04-08,2026-04-28,224.65,225.18,20.9136,9.88,0.24,A:EMA8
TER,—,74,2026-04-08,2026-04-29,358.58,305.87,13.1069,-692.06,-14.7,A:EMA21
TER,—,74,2026-04-08,2026-04-29,358.58,305.87,26.2138,-1383.13,-14.7,B:ATR2.5x
EQIX,—,76,2026-04-08,2026-05-07,1018.47,1065.16,4.6154,214.22,4.58,A:EMA21
EQIX,—,76,2026-04-08,2026-05-07,1018.47,1065.16,9.2307,429.44,4.58,B:ATR2.5x
ROST,—,69,2026-04-08,2026-05-07,224.65,224.14,20.9136,-11.84,-0.23,A:EMA21
ROST,—,69,2026-04-08,2026-05-11,224.65,214.23,41.8271,-437.4,-4.64,B:ATR2.5x
WST,—,64,2026-05-07,2026-05-12,322.27,311.6,14.5092,-156.0,-3.31,A:EMA8
QSR,—,55,2026-03-06,2026-05-13,74.04,76.33,133.5739,303.87,3.09,B:ATR2.5x
WST,—,64,2026-05-07,2026-05-13,322.27,301.95,29.0185,-591.19,-6.31,B:ATR2.5x
NUE,—,57,2026-04-28,2026-05-15,225.29,226.68,21.1527,28.14,0.62,A:EMA8
ON,SMH,70,2026-05-11,2026-05-18,107.33,109.27,44.2083,84.52,1.81,A:EMA8
MRVL,SMH,76,2026-05-13,2026-05-18,178.09,168.68,27.0248,-255.71,-5.29,A:EMA8
NUE,—,57,2026-04-28,2026-06-03,225.29,257.6,63.4582,2048.65,14.34,EOD
STM,—,73,2026-04-29,2026-06-03,52.71,79.67,350.4179,9444.57,51.14,EOD
WST,—,64,2026-05-07,2026-06-03,322.27,316.15,14.5092,-89.99,-1.9,EOD
ON,SMH,70,2026-05-11,2026-06-03,107.33,133.86,132.625,3517.75,24.73,EOD
MRVL,SMH,76,2026-05-13,2026-06-03,178.09,301.5,81.0743,10003.38,69.29,EOD
