symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
MU,SMH,67,2025-10-03,2025-11-19,187.98,225.58,60.4738,2272.37,20.0,EMA21
VLO,—,67,2025-11-18,2025-11-20,185.58,170.73,61.4024,-912.94,-8.0,PARTIAL
VLO,—,67,2025-11-18,2025-11-20,185.58,170.56,61.4024,-923.43,-8.09,EMA21
LLY,XLV,70,2025-11-04,2025-12-01,907.59,1057.36,12.0632,1805.27,16.5,PARTIAL
HCA,—,64,2025-11-19,2025-12-03,481.44,486.53,23.5381,118.12,1.06,PARTIAL
UHS,—,69,2025-11-21,2025-12-03,232.11,230.03,48.5318,-101.99,-0.89,PARTIAL
UHS,—,69,2025-11-21,2025-12-03,232.11,229.8,48.5318,-113.16,-0.99,EMA21
LLY,XLV,70,2025-11-04,2025-12-05,907.59,1008.79,12.0632,1219.4,11.15,EMA21
VTR,—,58,2025-11-13,2025-12-09,77.3,79.97,146.0217,388.12,3.45,PARTIAL
VTR,—,58,2025-11-13,2025-12-10,77.3,77.61,146.0217,44.0,0.4,EMA21
HCA,—,64,2025-11-19,2025-12-10,481.44,468.03,23.5381,-317.33,-2.79,EMA21
TER,—,84,2025-12-03,2025-12-12,195.24,193.27,57.7959,-114.94,-1.01,PARTIAL
CAT,XLI,77,2025-12-05,2025-12-12,603.65,597.59,18.9097,-116.12,-1.0,PARTIAL
AMAT,SMH,84,2025-12-10,2025-12-12,275.37,259.08,42.0553,-686.57,-5.92,PARTIAL
MU,SMH,80,2025-12-10,2025-12-12,263.92,241.02,43.8723,-1006.24,-8.68,PARTIAL
MU,SMH,80,2025-12-10,2025-12-15,263.92,237.14,43.8723,-1176.28,-10.15,EMA21
TER,—,84,2025-12-03,2025-12-17,195.24,184.93,57.7959,-597.02,-5.28,EMA21
CAT,XLI,77,2025-12-05,2025-12-17,603.65,561.05,18.9097,-807.15,-7.06,EMA21
AMAT,SMH,84,2025-12-10,2025-12-17,275.37,247.9,42.0553,-1156.86,-9.98,EMA21
STLD,—,70,2025-12-18,2025-12-29,174.72,172.79,61.2245,-119.42,-1.1,PARTIAL
HLT,—,61,2025-12-17,2025-12-30,293.23,290.28,36.682,-109.7,-1.01,PARTIAL
GM,—,77,2025-12-15,2025-12-31,82.05,81.28,134.6319,-104.66,-0.93,PARTIAL
DG,—,62,2025-12-17,2025-12-31,137.08,132.7,78.4818,-344.93,-3.19,PARTIAL
STLD,—,70,2025-12-18,2025-12-31,174.72,169.2,61.2245,-339.69,-3.16,EMA21
HLT,—,61,2025-12-17,2026-01-05,293.23,285.34,36.682,-291.03,-2.69,EMA21
GM,—,77,2025-12-15,2026-01-14,82.05,81.11,134.6319,-127.71,-1.14,EMA21
DD,—,74,2026-01-05,2026-01-14,42.04,42.87,257.7334,211.12,1.96,PARTIAL
WBD,—,72,2025-10-21,2026-01-20,20.35,28.2,526.5004,4132.25,38.59,EMA21
TER,—,83,2026-01-02,2026-01-20,207.73,223.87,51.4918,829.68,7.77,PARTIAL
DLTR,—,79,2026-01-14,2026-01-20,140.4,133.99,78.7809,-506.43,-4.56,PARTIAL
DLTR,—,79,2026-01-14,2026-01-22,140.4,126.6,78.7809,-1088.87,-9.83,EMA21
ILMN,—,84,2026-01-22,2026-01-28,154.07,149.79,70.4996,-303.81,-2.78,PARTIAL
DG,—,62,2025-12-17,2026-01-29,137.08,141.57,78.4818,350.71,3.27,EMA21
NEM,—,71,2026-01-20,2026-01-30,119.04,112.29,90.9247,-614.45,-5.66,PARTIAL
NEM,—,71,2026-01-20,2026-01-30,119.04,112.18,90.9247,-624.67,-5.76,EMA21
ILMN,—,84,2026-01-22,2026-01-30,154.07,144.59,70.4996,-669.86,-6.15,EMA21
LUV,—,83,2026-01-29,2026-02-11,48.54,51.4,226.8304,648.48,5.9,PARTIAL
CVX,XLE,62,2026-01-30,2026-02-17,177.04,180.46,59.79,202.87,1.93,PARTIAL
LUV,—,83,2026-01-29,2026-02-25,48.54,49.82,226.8304,288.02,2.63,EMA21
DD,—,74,2026-01-05,2026-03-03,42.04,48.2,257.7334,1584.59,14.64,EMA21
FDX,—,74,2026-01-30,2026-03-03,259.7,307.89,40.767,1963.0,18.56,PARTIAL
AMAT,SMH,79,2026-02-25,2026-03-03,395.27,351.14,30.0669,-1328.1,-11.16,PARTIAL
AMAT,SMH,79,2026-02-25,2026-03-03,395.27,350.79,30.0669,-1338.66,-11.25,EMA21
MCK,—,71,2026-03-03,2026-03-05,996.49,930.88,11.4177,-750.53,-6.58,PARTIAL
MCK,—,71,2026-03-03,2026-03-05,996.49,929.95,11.4177,-761.16,-6.68,EMA21
TER,—,83,2026-01-02,2026-03-06,207.73,272.64,51.4918,3341.06,31.25,EMA21
FDX,—,74,2026-01-30,2026-03-06,259.7,288.74,40.767,1182.32,11.18,EMA21
VZ,XLC,73,2026-03-03,2026-03-09,50.91,50.42,223.5189,-110.11,-0.95,PARTIAL
WM,—,67,2026-03-05,2026-03-10,246.29,235.42,45.5723,-496.63,-4.41,PARTIAL
WM,—,67,2026-03-05,2026-03-10,246.29,235.19,45.5723,-507.36,-4.51,EMA21
QSR,—,55,2026-03-06,2026-03-10,74.04,71.96,148.5811,-309.83,-2.8,PARTIAL
VZ,XLC,73,2026-03-03,2026-03-18,50.91,49.52,223.5189,-313.33,-2.74,EMA21
EQT,—,63,2026-03-11,2026-03-18,63.88,63.49,169.4882,-68.08,-0.61,PARTIAL
DOW,—,77,2026-03-12,2026-03-23,37.61,36.02,289.3842,-461.07,-4.22,PARTIAL
QSR,—,55,2026-03-06,2026-03-27,74.04,71.31,148.5811,-406.58,-3.68,EMA21
EQT,—,63,2026-03-11,2026-03-31,63.88,63.54,169.4882,-58.54,-0.53,EMA21
CVX,XLE,62,2026-01-30,2026-04-01,177.04,197.11,59.79,1198.63,11.34,EMA21
EOG,XLE,78,2026-03-18,2026-04-01,137.63,140.35,78.956,213.24,1.98,PARTIAL
EOG,XLE,78,2026-03-18,2026-04-08,137.63,138.84,78.956,94.15,0.88,EMA21
DOW,—,77,2026-03-12,2026-04-09,37.61,37.98,289.3842,106.4,0.99,EMA21
GLW,—,70,2026-04-08,2026-04-17,165.23,164.3,65.5975,-62.79,-0.57,PARTIAL
EQIX,—,76,2026-04-08,2026-04-27,1018.47,1089.31,10.6458,752.55,6.95,PARTIAL
TER,—,74,2026-04-08,2026-04-28,358.58,379.94,30.2324,644.36,5.96,PARTIAL
GLW,—,70,2026-04-08,2026-04-28,165.23,152.82,65.5975,-815.67,-7.51,EMA21
ROST,—,69,2026-04-08,2026-04-28,224.65,225.41,48.2395,35.05,0.34,PARTIAL
DELL,XLK,84,2026-04-17,2026-04-28,196.71,205.83,56.4514,513.33,4.64,PARTIAL
TER,—,74,2026-04-08,2026-04-29,358.58,305.87,30.2324,-1594.94,-14.7,EMA21
EQIX,—,76,2026-04-08,2026-05-07,1018.47,1065.16,10.6458,495.51,4.58,EMA21
ROST,—,69,2026-04-08,2026-05-07,224.65,224.14,48.2395,-25.92,-0.23,EMA21
WST,—,64,2026-05-07,2026-05-12,322.27,311.91,34.5469,-359.19,-3.21,PARTIAL
CDNS,IGV,45,2026-05-07,2026-05-14,357.19,352.66,31.1644,-142.42,-1.27,PARTIAL
NUE,—,57,2026-04-28,2026-05-15,225.29,226.91,49.245,78.1,0.72,PARTIAL
CDNS,IGV,45,2026-05-07,2026-05-19,357.19,337.61,31.1644,-611.47,-5.48,EMA21
MPC,—,69,2026-05-19,2026-05-21,263.23,248.31,42.4825,-635.54,-5.67,PARTIAL
MPC,—,69,2026-05-19,2026-05-27,263.23,246.68,42.4825,-704.63,-6.29,EMA21
DELL,XLK,84,2026-04-17,2026-06-03,196.71,420.87,56.4514,12652.78,113.96,EOD
NUE,—,57,2026-04-28,2026-06-03,225.29,257.6,49.245,1589.66,14.34,EOD
STM,—,73,2026-04-29,2026-06-03,52.71,79.67,411.7077,11096.82,51.14,EOD
WST,—,64,2026-05-07,2026-06-03,322.27,316.15,34.5469,-212.78,-1.9,EOD
STX,—,77,2026-05-27,2026-06-03,871.36,940.22,27.2329,1873.34,7.9,EOD
