date,long,short,combined,combined_half,btc_bh
2024-09-25,100000.00,71347.19,71347.19,81051.23,161842.87
2024-09-26,100000.00,71347.19,71347.19,81051.23,167024.70
2024-09-27,100000.00,71347.19,71347.19,81051.23,168552.00
2024-09-28,100000.00,71347.19,71347.19,81051.23,168777.65
2024-09-29,100000.00,71347.19,71347.19,81051.23,168121.61
2024-09-30,100000.00,71347.19,71347.19,81051.23,162292.84
2024-10-01,100000.00,71321.52,71321.52,81036.65,155830.07
2024-10-02,100000.00,71114.97,71114.97,80919.33,155429.00
2024-10-03,100000.00,70996.91,70996.91,80852.27,155694.06
2024-10-04,100000.00,70626.02,70626.02,80641.60,159110.95
2024-10-05,100000.00,70495.32,70495.32,80567.37,159039.19
2024-10-06,100000.00,70222.86,70222.86,80412.61,160991.78
2024-10-07,100000.00,70394.55,70394.55,80510.13,159464.61
2024-10-08,100000.00,70550.44,70550.44,80598.68,159301.85
2024-10-09,100000.00,70706.33,70706.33,80687.22,155395.01
2024-10-10,100000.00,70612.54,70612.54,80633.95,154601.51
2024-10-11,100000.00,70411.29,70411.29,80519.63,160274.44
2024-10-12,100000.00,70270.70,70270.70,80439.78,161981.80
2024-10-13,100000.00,70270.70,70270.70,80439.78,161120.20
2024-10-14,100000.00,70270.70,70270.70,80439.78,169356.80
2024-10-15,100000.00,70270.70,70270.70,80439.78,171894.31
2024-10-16,100000.00,70270.70,70270.70,80439.78,173293.24
2024-10-17,100000.00,70270.70,70270.70,80439.78,172785.23
2024-10-18,100000.00,70270.70,70270.70,80439.78,175363.92
2024-10-19,100000.00,70270.70,70270.70,80439.78,175235.78
2024-10-20,100000.00,70270.70,70270.70,80439.78,176911.79
2024-10-21,100000.00,70270.70,70270.70,80439.78,172671.75
2024-10-22,100000.00,70270.70,70270.70,80439.78,172796.04
2024-10-23,100000.00,70270.70,70270.70,80439.78,170855.14
2024-10-24,100000.00,70270.70,70270.70,80439.78,174775.20
2024-10-25,100000.00,70270.70,70270.70,80439.78,170931.20
2024-10-26,100000.00,70270.70,70270.70,80439.78,171942.03
2024-10-27,100000.00,70270.70,70270.70,80439.78,174322.67
2024-10-28,100000.00,70270.70,70270.70,80439.78,179295.72
2024-10-29,100000.00,70270.70,70270.70,80439.78,186405.32
2024-10-30,100000.00,70270.70,70270.70,80439.78,185401.55
2024-10-31,100000.00,70270.70,70270.70,80439.78,180140.91
2024-11-01,100000.00,70270.70,70270.70,80439.78,178100.96
2024-11-02,100000.00,70270.70,70270.70,80439.78,177790.18
2024-11-03,100000.00,70270.70,70270.70,80439.78,176255.73
2024-11-04,100000.00,70270.70,70270.70,80439.78,173882.67
2024-11-05,100000.00,70270.70,70270.70,80439.78,177783.18
2024-11-06,100000.00,70270.70,70270.70,80439.78,193672.18
2024-11-07,100000.00,70270.70,70270.70,80439.78,194404.87
2024-11-08,100000.00,70270.70,70270.70,80439.78,196075.51
2024-11-09,100000.00,70270.70,70270.70,80439.78,196505.23
2024-11-10,100000.00,70270.70,70270.70,80439.78,205968.31
2024-11-11,100000.00,70270.70,70270.70,80439.78,227182.71
2024-11-12,100000.00,70270.70,70270.70,80439.78,225399.09
2024-11-13,100000.00,70270.70,70270.70,80439.78,231609.12
2024-11-14,100000.00,70270.70,70270.70,80439.78,223793.73
2024-11-15,100000.00,70270.70,70270.70,80439.78,233292.52
2024-11-16,100000.00,70270.70,70270.70,80439.78,232151.71
2024-11-17,100000.00,70270.70,70270.70,80439.78,230278.52
2024-11-18,100000.00,70270.70,70270.70,80439.78,231836.90
2024-11-19,100000.00,70270.70,70270.70,80439.78,236569.56
2024-11-20,100000.00,70270.70,70270.70,80439.78,241632.96
2024-11-21,100000.00,70270.70,70270.70,80439.78,251962.29
2024-11-22,100000.00,70270.70,70270.70,80439.78,253435.56
2024-11-23,100000.00,70270.70,70270.70,80439.78,250310.03
2024-11-24,100000.00,70270.70,70270.70,80439.78,250893.41
2024-11-25,100000.00,70270.70,70270.70,80439.78,238361.48
2024-11-26,100000.00,70270.70,70270.70,80439.78,235683.79
2024-11-27,100000.00,70270.70,70270.70,80439.78,245673.27
2024-11-28,100000.00,70270.70,70270.70,80439.78,245111.69
2024-11-29,100000.00,70270.70,70270.70,80439.78,249765.70
2024-11-30,100000.00,70270.70,70270.70,80439.78,247069.66
2024-12-01,100000.00,70270.70,70270.70,80439.78,249061.41
2024-12-02,100000.00,70270.70,70270.70,80439.78,245615.63
2024-12-03,100000.00,70270.70,70270.70,80439.78,245638.88
2024-12-04,100000.00,70270.70,70270.70,80439.78,252654.74
2024-12-05,100000.00,70270.70,70270.70,80439.78,248447.50
2024-12-06,100000.00,70270.70,70270.70,80439.78,255610.93
2024-12-07,100000.00,70270.70,70270.70,80439.78,255844.52
2024-12-08,100000.00,70270.70,70270.70,80439.78,259118.69
2024-12-09,100000.00,70270.70,70270.70,80439.78,249295.36
2024-12-10,100000.00,70270.70,70270.70,80439.78,247543.80
2024-12-11,100000.00,70270.70,70270.70,80439.78,259158.18
2024-12-12,100000.00,70270.70,70270.70,80439.78,256286.08
2024-12-13,100000.00,70270.70,70270.70,80439.78,259925.09
2024-12-14,100000.00,70270.70,70270.70,80439.78,259914.19
2024-12-15,100000.00,70270.70,70270.70,80439.78,267715.18
2024-12-16,100000.00,70270.70,70270.70,80439.78,271801.92
2024-12-17,100000.00,70270.70,70270.70,80439.78,271994.34
2024-12-18,100000.00,70270.70,70270.70,80439.78,256797.91
2024-12-19,100000.00,70270.70,70270.70,80439.78,249770.47
2024-12-20,100000.00,70270.70,70270.70,80439.78,250650.98
2024-12-21,100000.00,70270.70,70270.70,80439.78,249335.13
2024-12-22,100000.00,70270.70,70270.70,80439.78,243938.70
2024-12-23,100000.00,70270.70,70270.70,80439.78,243157.57
2024-12-24,100000.00,70270.70,70270.70,80439.78,252850.18
2024-12-25,100000.00,70270.70,70270.70,80439.78,254813.29
2024-12-26,100000.00,70270.70,70270.70,80439.78,245490.01
2024-12-27,100000.00,70270.70,70270.70,80439.78,241664.92
2024-12-28,100000.00,70270.70,70270.70,80439.78,244230.16
2024-12-29,100000.00,70270.70,70270.70,80439.78,240227.65
2024-12-30,100000.00,70270.70,70270.70,80439.78,237802.91
2024-12-31,100000.00,70270.70,70270.70,80439.78,239811.98
2025-01-01,100000.00,70270.70,70270.70,80439.78,242415.19
2025-01-02,100000.00,70270.70,70270.70,80439.78,248547.86
2025-01-03,100000.00,70270.70,70270.70,80439.78,251595.97
2025-01-04,100000.00,70270.70,70270.70,80439.78,251714.67
2025-01-05,100000.00,70270.70,70270.70,80439.78,252081.43
2025-01-06,100000.00,70270.70,70270.70,80439.78,262004.37
2025-01-07,100000.00,70270.70,70270.70,80439.78,248470.51
2025-01-08,100000.00,70270.70,70270.70,80439.78,243616.66
2025-01-09,100000.00,70270.70,70270.70,80439.78,237188.97
2025-01-10,100000.00,70270.70,70270.70,80439.78,242759.42
2025-01-11,100000.00,70270.70,70270.70,80439.78,242436.21
2025-01-12,100000.00,70270.70,70270.70,80439.78,242295.44
2025-01-13,100000.00,70270.70,70270.70,80439.78,242272.47
2025-01-14,100000.00,70270.70,70270.70,80439.78,247461.43
2025-01-15,100000.00,70270.70,70270.70,80439.78,257549.67
2025-01-16,100000.00,70270.70,70270.70,80439.78,256242.54
2025-01-17,100000.00,70270.70,70270.70,80439.78,266724.65
2025-01-18,100000.00,70270.70,70270.70,80439.78,267951.57
2025-01-19,100000.00,70270.70,70270.70,80439.78,259687.57
2025-01-20,100000.00,70270.70,70270.70,80439.78,262066.93
2025-01-21,100000.00,70270.70,70270.70,80439.78,272020.17
2025-01-22,100000.00,70270.70,70270.70,80439.78,265774.33
2025-01-23,100000.00,70270.70,70270.70,80439.78,266296.31
2025-01-24,100000.00,70270.70,70270.70,80439.78,268756.97
2025-01-25,100000.00,70270.70,70270.70,80439.78,268440.08
2025-01-26,100000.00,70270.70,70270.70,80439.78,262989.50
2025-01-27,100000.00,70270.70,70270.70,80439.78,261612.86
2025-01-28,100000.00,70270.70,70270.70,80439.78,259697.69
2025-01-29,100000.00,70270.70,70270.70,80439.78,265842.45
2025-01-30,100000.00,70270.70,70270.70,80439.78,268378.81
2025-01-31,100000.00,70270.70,70270.70,80439.78,262501.44
2025-02-01,100000.00,70270.70,70270.70,80439.78,257904.10
2025-02-02,100000.00,70270.70,70270.70,80439.78,250382.27
2025-02-03,100000.00,70270.70,70270.70,80439.78,259679.75
2025-02-04,100000.00,70270.70,70270.70,80439.78,250542.55
2025-02-05,100000.00,70270.70,70270.70,80439.78,247593.59
2025-02-06,100000.00,70270.70,70270.70,80439.78,247444.75
2025-02-07,100000.00,70270.70,70270.70,80439.78,247322.89
2025-02-08,100000.00,70270.70,70270.70,80439.78,247163.84
2025-02-09,100000.00,70270.70,70270.70,80439.78,247210.00
2025-02-10,100000.00,70270.70,70270.70,80439.78,249690.92
2025-02-11,100000.00,70270.70,70270.70,80439.78,245455.67
2025-02-12,100000.00,70270.70,70270.70,80439.78,250816.40
2025-02-13,100000.00,70270.70,70270.70,80439.78,247582.60
2025-02-14,100000.00,70270.70,70270.70,80439.78,249869.44
2025-02-15,100000.00,70270.70,70270.70,80439.78,250046.73
2025-02-16,100000.00,70270.70,70270.70,80439.78,246326.80
2025-02-17,100000.00,70270.70,70270.70,80439.78,245460.28
2025-02-18,100000.00,70270.70,70270.70,80439.78,245182.84
2025-02-19,100000.00,70270.70,70270.70,80439.78,247675.44
2025-02-20,100000.00,70270.70,70270.70,80439.78,251931.22
2025-02-21,100000.00,70270.70,70270.70,80439.78,246490.45
2025-02-22,100000.00,70270.70,70270.70,80439.78,247436.19
2025-02-23,100000.00,70270.70,70270.70,80439.78,246685.27
2025-02-24,100000.00,70270.70,70270.70,80439.78,234627.22
2025-02-25,100000.00,70270.70,70270.70,80439.78,227265.77
2025-02-26,100000.00,70270.70,70270.70,80439.78,215911.99
2025-02-27,100000.00,70270.70,70270.70,80439.78,217086.99
2025-02-28,100000.00,70270.70,70270.70,80439.78,216167.88
2025-03-01,100000.00,70270.70,70270.70,80439.78,220561.95
2025-03-02,100000.00,70270.70,70270.70,80439.78,241590.53
2025-03-03,100000.00,70270.70,70270.70,80439.78,220961.94
2025-03-04,100000.00,70270.70,70270.70,80439.78,223681.97
2025-03-05,100000.00,70270.70,70270.70,80439.78,232200.63
2025-03-06,100000.00,70270.70,70270.70,80439.78,230473.03
2025-03-07,100000.00,70270.70,70270.70,80439.78,222451.26
2025-03-08,100000.00,70270.70,70270.70,80439.78,220966.66
2025-03-09,100000.00,70144.39,70144.39,80367.46,206902.08
2025-03-10,100000.00,71835.07,71835.07,81335.65,201421.61
2025-03-11,100000.00,68312.60,68312.60,79318.73,212536.59
2025-03-12,100000.00,65429.82,65429.82,77668.25,214451.30
2025-03-13,100000.00,66956.18,66956.18,78542.15,207879.54
2025-03-14,100000.00,63150.05,63150.05,76363.08,215228.02
2025-03-15,100000.00,62363.38,62363.38,75912.63,216138.41
2025-03-16,100000.00,64868.48,64868.48,77346.97,211617.95
2025-03-17,100000.00,62475.22,62475.22,75976.71,215296.78
2025-03-18,100000.00,63626.31,63626.31,76635.74,211978.02
2025-03-19,100000.00,60471.33,60471.33,74829.34,222564.51
2025-03-20,100000.00,61471.21,61471.21,75401.87,215843.57
2025-03-21,100000.00,62318.91,62318.91,75887.24,215498.62
2025-03-22,100000.00,61202.19,61202.19,75247.94,214862.55
2025-03-23,100000.00,60843.19,60843.19,75042.40,220608.00
2025-03-24,100000.00,58960.91,58960.91,73964.62,224235.99
2025-03-25,100000.00,58960.91,58960.91,73964.62,223966.15
2025-03-26,100000.00,58960.91,58960.91,73964.62,222726.55
2025-03-27,100000.00,58960.91,58960.91,73964.62,223553.91
2025-03-28,100000.00,58960.91,58960.91,73964.62,216358.65
2025-03-29,100000.00,58939.70,58939.70,73951.31,211807.62
2025-03-30,100000.00,58948.37,58948.37,73956.75,211145.02
2025-03-31,100000.00,59085.37,59085.37,74042.72,211555.11
2025-04-01,100000.00,58584.60,58584.60,73728.87,218239.61
2025-04-02,100000.00,62283.26,62283.26,76033.77,211468.69
2025-04-03,100000.00,61998.49,61998.49,75654.45,213254.42
2025-04-04,100000.00,61859.24,61859.24,75461.96,214988.84
2025-04-05,100000.00,62489.63,62489.63,75916.38,214087.06
2025-04-06,100000.00,68100.34,68100.34,80438.49,200996.55
2025-04-07,100000.00,67136.80,67136.80,79675.35,202875.66
2025-04-08,100000.00,68954.46,68954.46,81289.00,195595.35
2025-04-09,100000.00,64149.19,64149.19,77213.89,211722.23
2025-04-10,100000.00,66278.33,66278.33,78596.82,204013.68
2025-04-11,100000.00,64881.21,64881.21,77421.22,213794.52
2025-04-12,100000.00,61374.70,61374.70,74491.24,218543.45
2025-04-13,100000.00,62519.73,62519.73,75202.80,214656.01
2025-04-14,100000.00,62616.38,62616.38,75262.39,216787.15
2025-04-15,100000.00,63775.89,63775.89,75971.80,214358.71
2025-04-16,100000.00,64485.69,64485.69,76400.21,215348.93
2025-04-17,100000.00,64008.48,64008.48,76109.12,217700.33
2025-04-18,100000.00,62318.30,62318.30,75085.53,216487.59
2025-04-19,100000.00,61163.03,61163.03,74377.75,218031.18
2025-04-20,100000.00,61160.22,61160.22,74378.80,218293.17
2025-04-21,100000.00,60285.38,60285.38,73838.99,224282.30
2025-04-22,100000.00,59288.93,59288.93,73231.10,239471.10
2025-04-23,100000.00,59288.93,59288.93,73231.10,240106.90
2025-04-24,100000.00,59288.93,59288.93,73231.10,240848.53
2025-04-25,100000.00,59288.93,59288.93,73231.10,242535.36
2025-04-26,100000.00,59288.93,59288.93,73231.10,242507.99
2025-04-27,100000.00,59288.93,59288.93,73231.10,240256.10
2025-04-28,100000.00,59288.93,59288.93,73231.10,243489.98
2025-04-29,100000.00,59288.93,59288.93,73231.10,241556.75
2025-04-30,100000.00,59288.93,59288.93,73231.10,241339.38
2025-05-01,100000.00,59288.93,59288.93,73231.10,247279.60
2025-05-02,100000.00,59288.93,59288.93,73231.10,248297.60
2025-05-03,100000.00,59288.93,59288.93,73231.10,245656.12
2025-05-04,100000.00,59288.93,59288.93,73231.10,241610.05
2025-05-05,100000.00,59288.93,59288.93,73231.10,242778.82
2025-05-06,100000.00,59288.93,59288.93,73231.10,248161.47
2025-05-07,100000.00,59288.93,59288.93,73231.10,248665.00
2025-05-08,100000.00,59288.93,59288.93,73231.10,264633.76
2025-05-09,100000.00,59288.93,59288.93,73231.10,263891.56
2025-05-10,100000.00,59288.93,59288.93,73231.10,268600.71
2025-05-11,100000.00,59288.93,59288.93,73231.10,266828.50
2025-05-12,100000.00,59288.93,59288.93,73231.10,263428.55
2025-05-13,100000.00,59288.93,59288.93,73231.10,266791.90
2025-05-14,100000.00,59288.93,59288.93,73231.10,265264.76
2025-05-15,100000.00,59288.93,59288.93,73231.10,265920.54
2025-05-16,100000.00,59288.93,59288.93,73231.10,265152.20
2025-05-17,100000.00,59288.93,59288.93,73231.10,264287.91
2025-05-18,99964.05,59288.93,59267.62,73204.77,272815.75
2025-05-19,99798.92,59288.93,59169.71,73083.85,270559.19
2025-05-20,100038.26,59288.93,59311.62,73259.12,273829.91
2025-05-21,100562.24,59288.93,59622.28,73642.84,280990.23
2025-05-22,100947.11,59288.93,59850.46,73924.68,286249.56
2025-05-23,100126.09,59288.93,59363.69,73323.44,275030.07
2025-05-24,100209.28,59288.93,59413.01,73384.36,276166.93
2025-05-25,100442.25,59288.93,59551.14,73554.97,279350.58
2025-05-26,100523.01,59288.93,59599.02,73614.11,280454.10
2025-05-27,100429.87,59288.93,59543.80,73545.90,279181.39
2025-05-28,100197.85,59288.93,59406.24,73375.99,276217.85
2025-05-29,99992.31,59288.93,59284.37,73225.47,270600.22
2025-05-30,99817.52,59288.93,59180.74,73097.47,266488.88
2025-05-31,99817.52,59288.93,59180.74,73097.47,268042.93
2025-06-01,99817.52,59288.93,59180.74,73097.47,270736.51
2025-06-02,99817.52,59288.93,59180.74,73097.47,271287.66
2025-06-03,99817.52,59288.93,59180.74,73097.47,270054.72
2025-06-04,99817.52,59288.93,59180.74,73097.47,268311.97
2025-06-05,99817.52,59288.93,59180.74,73097.47,260141.46
2025-06-06,99817.52,59288.93,59180.74,73097.47,267265.29
2025-06-07,99817.52,59288.93,59180.74,73097.47,270503.87
2025-06-08,99817.52,59288.93,59180.74,73097.47,270969.90
2025-06-09,99817.52,59288.93,59180.74,73097.47,282576.65
2025-06-10,99817.52,59288.93,59180.74,73097.47,282605.79
2025-06-11,99817.52,59288.93,59180.74,73097.47,278430.38
2025-06-12,99817.52,59288.93,59180.74,73097.47,270810.32
2025-06-13,99817.52,59288.93,59180.74,73097.47,271822.25
2025-06-14,99817.52,59288.93,59180.74,73097.47,270151.46
2025-06-15,99817.52,59288.93,59180.74,73097.47,270611.14
2025-06-16,99817.52,59288.93,59180.74,73097.47,273687.78
2025-06-17,99817.52,59288.93,59180.74,73097.47,267938.60
2025-06-18,99817.52,59288.93,59180.74,73097.47,268798.69
2025-06-19,99817.52,59288.93,59180.74,73097.47,268213.89
2025-06-20,99817.52,59288.93,59180.74,73097.47,264727.01
2025-06-21,99817.52,59288.93,59180.74,73097.47,261708.15
2025-06-22,99817.52,59288.93,59180.74,73097.47,258745.25
2025-06-23,99817.52,59288.93,59180.74,73097.47,269944.62
2025-06-24,99817.52,59288.93,59180.74,73097.47,271864.30
2025-06-25,99817.52,59288.93,59180.74,73097.47,275087.17
2025-06-26,99817.52,59288.93,59180.74,73097.47,274078.67
2025-06-27,99817.52,59288.93,59180.74,73097.47,274336.31
2025-06-28,99817.52,59288.93,59180.74,73097.47,274974.94
2025-06-29,99817.52,59288.93,59180.74,73097.47,277691.82
2025-06-30,99817.52,59288.93,59180.74,73097.47,274589.79
2025-07-01,99817.52,59288.93,59180.74,73097.47,270834.43
2025-07-02,99817.52,59288.93,59180.74,73097.47,278954.41
2025-07-03,99817.52,59288.93,59180.74,73097.47,280838.49
2025-07-04,99817.52,59288.93,59180.74,73097.47,276736.71
2025-07-05,99817.52,59288.93,59180.74,73097.47,277284.83
2025-07-06,99817.52,59288.93,59180.74,73097.47,279862.24
2025-07-07,99817.52,59288.93,59180.74,73097.47,277450.94
2025-07-08,99817.52,59288.93,59180.74,73097.47,279142.46
2025-07-09,99781.63,59288.93,59159.46,73071.19,285065.01
2025-07-10,100637.26,59288.93,59666.75,73697.77,297304.73
2025-07-11,100909.15,59288.93,59827.95,73896.88,301194.11
2025-07-12,100889.86,59288.93,59816.52,73882.76,300918.21
2025-07-13,101188.44,59288.93,59993.54,74101.41,305189.39
2025-07-14,101323.61,59288.93,60073.69,74200.40,307123.09
2025-07-15,100950.43,59288.93,59852.43,73927.11,301784.65
2025-07-16,101070.36,59288.93,59923.54,74014.94,304020.24
2025-07-17,104114.40,59288.93,61728.32,76244.12,305422.40
2025-07-18,103438.84,59288.93,61327.78,75749.40,302211.99
2025-07-19,103496.06,59288.93,61361.71,75791.31,301994.56
2025-07-20,103536.75,59288.93,61385.83,75821.10,300521.29
2025-07-21,103223.18,59288.93,61199.92,75591.47,300816.62
2025-07-22,103554.55,59288.93,61396.39,75834.14,307413.30
2025-07-23,100195.30,59288.93,59404.72,73374.12,304342.02
2025-07-24,99887.59,59288.93,59222.28,73148.78,303278.48
2025-07-25,101035.02,59288.93,59902.58,73989.06,301416.18
2025-07-26,101381.87,59288.93,60108.22,74243.06,302199.56
2025-07-27,103673.44,59288.93,61466.87,75921.20,306032.31
2025-07-28,102316.64,59288.93,60662.44,74927.60,302564.31
2025-07-29,101664.41,59288.93,60275.74,74449.97,302278.41
2025-07-30,101718.51,59288.93,60307.82,74489.59,301995.33
2025-07-31,100559.15,59288.93,59620.45,73640.58,296674.50
2025-08-01,99689.15,59288.93,59104.63,73003.46,290354.37
2025-08-02,99689.15,59288.93,59104.63,73003.46,288428.26
2025-08-03,99689.15,59288.93,59104.63,73003.46,292688.70
2025-08-04,99689.15,59288.93,59104.63,73003.46,294857.38
2025-08-05,99689.15,59288.93,59104.63,73003.46,292486.12
2025-08-06,99689.15,59288.93,59104.63,73003.46,294696.54
2025-08-07,99689.15,59288.93,59104.63,73003.46,301051.50
2025-08-08,99653.31,59288.93,59083.38,72977.22,299008.29
2025-08-09,100863.52,59288.93,59800.90,73863.47,298463.73
2025-08-10,100085.46,59288.93,59339.60,73293.69,305720.83
2025-08-11,99821.83,59288.93,59183.30,73100.63,304162.65
2025-08-12,102643.88,59288.93,60856.46,75167.24,307873.72
2025-08-13,103615.29,59288.93,61432.40,75878.62,316003.66
2025-08-14,100816.85,59288.93,59773.24,73829.29,303160.85
2025-08-15,99435.89,59288.93,58954.47,72818.00,300718.44
2025-08-16,99148.43,59288.93,58784.04,72607.49,300817.39
2025-08-17,99652.74,59288.93,59083.04,72976.80,300879.79
2025-08-18,98154.58,59288.93,58194.80,71879.68,297860.97
2025-08-19,97016.94,59288.93,57520.31,71046.57,289265.23
2025-08-20,97930.46,59288.93,58061.92,71715.55,292848.72
2025-08-21,97788.19,59288.93,57977.58,71611.37,288309.47
2025-08-22,98976.17,59288.93,58681.91,72481.34,299677.81
2025-08-23,99234.73,59288.93,58835.21,72670.68,295838.96
2025-08-24,98848.66,59288.93,58606.31,72387.96,290855.80
2025-08-25,96887.13,59288.93,57443.34,70951.51,282189.57
2025-08-26,96887.13,59288.93,57443.34,70951.51,286421.29
2025-08-27,96887.13,59288.93,57443.34,70951.51,285136.81
2025-08-28,96887.13,59288.93,57443.34,70951.51,288480.92
2025-08-29,96887.13,59288.93,57443.34,70951.51,277744.28
2025-08-30,96887.13,59288.93,57443.34,70951.51,278869.15
2025-08-31,96887.13,59288.93,57443.34,70951.51,277408.43
2025-09-01,96887.13,59288.93,57443.34,70951.51,279948.29
2025-09-02,96887.13,59288.93,57443.34,70951.51,285080.43
2025-09-03,96887.13,59288.93,57443.34,70951.51,286273.91
2025-09-04,96887.13,59288.93,57443.34,70951.51,283775.63
2025-09-05,96887.13,59288.93,57443.34,70951.51,283593.99
2025-09-06,96887.13,59288.93,57443.34,70951.51,282384.32
2025-09-07,96887.13,59288.93,57443.34,70951.51,284817.32
2025-09-08,96887.13,59288.93,57443.34,70951.51,287195.27
2025-09-09,96887.13,59288.93,57443.34,70951.51,285865.61
2025-09-10,96887.13,59288.93,57443.34,70951.51,292051.09
2025-09-11,96852.30,59288.93,57422.69,70926.00,295953.37
2025-09-12,97954.47,59288.93,58076.16,71733.14,297354.50
2025-09-13,98159.23,59288.93,58197.56,71883.08,297069.70
2025-09-14,97785.99,59288.93,57976.27,71609.76,295403.19
2025-09-15,97145.70,59288.93,57596.65,71140.86,295612.57
2025-09-16,98242.07,59288.93,58246.67,71943.75,299301.01
2025-09-17,99459.90,59288.93,58968.71,72835.58,298426.16
2025-09-18,99341.15,59288.93,58898.30,72748.61,300030.29
2025-09-19,98765.61,59288.93,58557.07,72327.14,296336.98
2025-09-20,100097.35,59288.93,59346.65,73302.39,296473.45
2025-09-21,99901.56,59288.93,59230.57,73159.02,295311.65
2025-09-22,98223.74,59288.93,58235.81,71930.33,288696.42
2025-09-23,98755.73,59288.93,58551.22,72319.91,287025.02
2025-09-24,98757.61,59288.93,58552.33,72321.28,290377.61
2025-09-25,97177.89,59288.93,57615.73,71164.44,279325.72
2025-09-26,97229.77,59288.93,57646.49,71202.43,280988.87
2025-09-27,97234.75,59288.93,57649.44,71206.08,280969.37
2025-09-28,97237.64,59288.93,57651.16,71208.20,287448.26
2025-09-29,97391.29,59288.93,57742.25,71320.71,292953.08
2025-09-30,98075.37,59288.93,58147.84,71821.68,292279.00
2025-10-01,110555.43,59288.93,65547.13,80960.96,303929.41
2025-10-02,113731.66,59288.93,67430.28,83286.95,308886.70
2025-10-03,115064.29,59288.93,68220.39,84262.85,313250.17
2025-10-04,122286.01,59288.93,72502.07,89551.39,313657.64
2025-10-05,125183.94,59288.93,74220.22,91673.58,316454.40
2025-10-06,124212.87,59288.93,73644.48,90962.45,319468.78
2025-10-07,117518.17,59288.93,69675.26,86059.85,310946.12
2025-10-08,123077.40,59288.93,72971.27,90130.93,316002.56
2025-10-09,124678.24,59288.93,73920.40,91303.25,311790.42
2025-10-10,116629.22,59288.93,69148.22,85408.87,289012.95
2025-10-11,125522.77,59288.93,74421.11,91921.71,283554.03
2025-10-12,121512.68,59288.93,72043.57,88985.07,294610.77
2025-10-13,120265.83,59288.93,71304.33,88071.99,295141.77
2025-10-14,120175.85,59288.93,71250.98,88006.10,289662.96
2025-10-15,117940.14,59288.93,69925.45,86368.86,283858.69
2025-10-16,115096.52,59288.93,68239.50,84286.45,277274.99
2025-10-17,116293.63,59288.93,68949.25,85163.11,272757.88
2025-10-18,116784.30,59288.93,69240.17,85522.43,274688.48
2025-10-19,118728.14,59288.93,70392.64,86945.92,278424.38
2025-10-20,123480.46,59288.93,73210.24,90426.10,283266.21
2025-10-21,122014.03,59288.93,72340.81,89352.22,277539.95
2025-10-22,118693.12,59288.93,70371.88,86920.28,275668.55
2025-10-23,119355.77,59288.93,70764.76,87405.54,282102.95
2025-10-24,122915.97,59288.93,72875.57,90012.72,284477.88
2025-10-25,123750.02,59288.93,73370.06,90623.50,286121.58
2025-10-26,130379.19,59288.93,77300.43,95478.11,293587.20
2025-10-27,132607.35,59288.93,78621.48,97109.83,292429.48
2025-10-28,129111.93,59288.93,76549.08,94550.09,289330.60
2025-10-29,133935.35,59288.93,79408.83,98082.33,281957.16
2025-10-30,133121.55,59288.93,78926.34,97486.37,277604.56
2025-10-31,141081.41,59288.93,83645.66,103315.47,280898.02
2025-11-01,142105.74,59288.93,84252.97,104065.60,282154.00
2025-11-02,142968.13,59288.93,84764.27,104697.13,283288.22
2025-11-03,145041.09,59288.93,85993.31,106215.19,273145.78
2025-11-04,146109.96,59288.93,86627.04,106997.94,260112.09
2025-11-05,151040.00,59288.93,89550.00,110608.26,266231.78
2025-11-06,158801.47,59288.93,94151.70,116292.07,259724.65
2025-11-07,173592.94,59288.93,102921.40,127124.02,264832.32
2025-11-08,167564.34,59288.93,99347.10,122709.21,262202.58
2025-11-09,169592.76,59288.93,100549.74,124194.65,268378.86
2025-11-10,156951.19,59288.93,93054.68,114937.09,271680.12
2025-11-11,146329.95,59288.93,86757.46,107159.03,264114.52
2025-11-12,154627.20,59288.93,91676.82,113235.20,260514.83
2025-11-13,156597.60,59288.93,92845.04,114678.15,255485.81
2025-11-14,168631.86,59288.93,99980.03,123490.97,242420.86
2025-11-15,177020.89,59288.93,104953.79,129634.35,244989.35
2025-11-16,180821.32,59288.93,107207.03,132417.45,241568.59
2025-11-17,168882.88,59288.93,100128.86,123674.79,236324.43
2025-11-18,170869.47,59288.93,101306.68,125129.60,238235.45
2025-11-19,177541.83,59288.93,105262.65,130015.84,234632.55
2025-11-20,174993.81,59288.93,103751.96,128149.89,222029.64
2025-11-21,160815.06,59224.96,95276.93,117703.10,218165.52
2025-11-22,156219.14,59784.59,93336.40,114893.26,217166.84
2025-11-23,156219.14,59865.42,93593.44,114973.52,222523.66
2025-11-24,156219.14,57776.09,91448.65,112898.15,226290.93
2025-11-25,156219.14,57315.87,91257.47,112440.96,223907.44
2025-11-26,156219.14,57009.49,90537.06,112136.71,231888.00
2025-11-27,156219.14,56816.82,90424.23,111945.32,234066.16
2025-11-28,156219.14,57288.07,91039.31,112413.41,232930.22
2025-11-29,156219.14,57668.80,91520.95,112791.59,232704.03
2025-11-30,156219.14,58109.85,92038.93,113229.68,231570.17
2025-12-01,156219.14,60133.90,94778.63,115241.73,221129.55
2025-12-02,156219.14,55587.57,86939.36,110823.46,233922.47
2025-12-03,156219.14,54385.46,84926.37,109646.94,239437.69
2025-12-04,156219.14,55764.14,87485.07,110994.91,235973.13
