symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
PSX,—,62,2026-03-05,2026-04-07,166.57,174.44,31.5255,246.44,4.72,EMA21
OXY,—,73,2026-03-12,2026-04-08,58.46,59.68,88.5637,106.87,2.09,EMA21
EOG,XLE,78,2026-03-18,2026-04-08,137.63,138.84,37.5186,43.95,0.88,EMA21
LYB,—,76,2026-03-18,2026-04-08,75.26,74.11,68.605,-80.5,-1.53,EMA21
VLO,—,63,2026-03-05,2026-04-09,228.21,234.75,23.0127,148.89,2.86,EMA21
DOW,—,77,2026-03-12,2026-04-09,37.61,37.98,137.6654,49.83,0.99,EMA21
TRGP,—,73,2026-02-27,2026-04-13,235.99,240.15,22.926,93.89,1.76,EMA21
EIX,—,74,2026-04-09,2026-04-13,75.88,72.35,68.6768,-243.71,-4.65,PARTIAL
EIX,—,74,2026-04-09,2026-04-13,75.88,72.28,68.6768,-248.68,-4.74,EMA21
DELL,XLK,82,2026-04-13,2026-04-15,189.94,177.19,27.6286,-353.78,-6.71,PARTIAL
GLW,—,70,2026-04-08,2026-04-17,165.23,164.3,31.3623,-30.8,-0.57,PARTIAL
PPL,—,67,2026-04-08,2026-04-17,39.18,39.0,132.2109,-25.41,-0.46,PARTIAL
PPL,—,67,2026-04-08,2026-04-20,39.18,38.67,132.2109,-68.85,-1.3,EMA21
ALL,—,63,2026-04-15,2026-04-22,218.4,214.05,23.8899,-105.46,-1.99,PARTIAL
EQIX,—,76,2026-04-08,2026-04-27,1018.47,1089.31,5.089,358.96,6.95,PARTIAL
DLR,—,68,2026-04-08,2026-04-27,185.78,196.24,27.8887,290.31,5.63,PARTIAL
TER,—,74,2026-04-08,2026-04-28,358.58,379.94,14.453,307.26,5.96,PARTIAL
GLW,—,70,2026-04-08,2026-04-28,165.23,152.82,31.3623,-390.76,-7.51,EMA21
ROST,—,69,2026-04-08,2026-04-28,224.65,225.41,23.0652,15.98,0.34,PARTIAL
TER,—,74,2026-04-08,2026-04-29,358.58,305.87,14.453,-763.26,-14.7,EMA21
GEV,—,79,2026-04-09,2026-04-29,968.79,1062.58,5.3796,503.02,9.68,PARTIAL
ALL,—,63,2026-04-15,2026-04-29,218.4,212.01,23.8899,-154.23,-2.93,EMA21
FANG,—,69,2026-04-29,2026-05-06,205.48,194.98,25.8972,-273.47,-5.11,PARTIAL
FANG,—,69,2026-04-29,2026-05-06,205.48,194.79,25.8972,-278.52,-5.21,EMA21
EQIX,—,76,2026-04-08,2026-05-07,1018.47,1065.16,5.089,236.08,4.58,EMA21
ROST,—,69,2026-04-08,2026-05-07,224.65,224.14,23.0652,-13.18,-0.23,EMA21
DLR,—,68,2026-04-08,2026-05-07,185.78,194.49,27.8887,241.39,4.69,EMA21
GEV,—,79,2026-04-09,2026-05-08,968.79,1038.59,5.3796,373.97,7.2,EMA21
WST,—,64,2026-05-07,2026-05-12,322.27,311.91,17.1489,-179.05,-3.21,PARTIAL
CDNS,IGV,45,2026-05-07,2026-05-14,357.19,352.66,15.4711,-71.46,-1.27,PARTIAL
NUE,—,57,2026-04-28,2026-05-15,225.29,226.91,23.8292,37.02,0.72,PARTIAL
MU,SMH,68,2026-05-06,2026-05-15,667.12,724.3,8.5331,486.37,8.57,PARTIAL
VTRS,—,41,2026-05-07,2026-05-15,17.4,16.47,317.4895,-297.45,-5.36,PARTIAL
WDC,—,68,2026-04-08,2026-05-18,339.05,458.45,15.2799,1822.91,35.22,PARTIAL
PWR,—,69,2026-04-20,2026-05-18,605.45,722.67,8.7845,1028.17,19.36,PARTIAL
PWR,—,69,2026-04-20,2026-05-19,605.45,713.06,8.7845,943.75,17.77,EMA21
CDNS,IGV,45,2026-05-07,2026-05-19,357.19,337.61,15.4711,-304.31,-5.48,EMA21
UNH,XLV,67,2026-05-12,2026-05-20,396.71,383.11,14.3535,-196.69,-3.43,PARTIAL
MPC,—,69,2026-05-19,2026-05-21,263.23,248.31,20.92,-313.72,-5.67,PARTIAL
VLO,—,67,2026-05-19,2026-05-21,262.83,240.97,20.95,-459.48,-8.32,PARTIAL
